rutid,desokod,kommunkod,e,n,lon,lat,befolkning_2025,befolkning_65_plus_2025
4700006760000,2062A0030,2062,470500.001,6760500.0,14.4549371,60.9783627,8,9
4700006761000,2062A0030,2062,470500.001,6761500.001,14.4547833,60.9873403,17,0
4700006762000,2062A0030,2062,470500.001,6762500.003,14.4546295,60.9963178,5,0
4700006765000,2062C1060,2062,470500.001,6765500.002,14.4541673,61.0232503,114,28
4700006766000,2062C1080,2062,470500.001,6766499.998,14.4540131,61.0322277,52,3
4700006775000,2062B2010,2062,470500.001,6775500.002,14.4526203,61.1130243,8,0
4700006776000,2062B2010,2062,470500.001,6776500.003,14.452465,61.1220017,31,4
4700006777000,2062B2010,2062,470500.001,6777499.999,14.4523097,61.130979,19,10
4700006778000,2062A0030,2062,470500.001,6778500.001,14.4521542,61.1399563,35,14
4710006696000,2021A0020,2021,471500.0,6696499.997,14.482722,60.4038473,7,9
4710006697000,2021A0020,2021,471500.0,6697499.998,14.4825794,60.4128257,3,0
4710006700000,2021A0020,2021,471500.0,6700500.003,14.4821513,60.4397607,33,3
4710006701000,2021A0020,2021,471500.0,6701499.999,14.4820084,60.4487389,161,56
4710006702000,2021A0020,2021,471500.0,6702500.001,14.4818654,60.4577172,60,22
4710006703000,2021A0020,2021,471500.0,6703500.002,14.4817223,60.4666955,34,15
4710006704000,2021A0020,2021,471500.0,6704499.998,14.4815792,60.4756737,20,8
4710006705000,2021A0020,2021,471500.0,6705500.0,14.4814359,60.484652,13,0
4710006753000,2062A0010,2062,471500.0,6753500.0,14.4744499,60.915593,14,3
4710006755000,2062A0030,2062,471500.0,6755499.998,14.4741541,60.9335482,107,41
4710006756000,2062A0030,2062,471500.0,6756499.999,14.474006,60.9425258,51,18
4710006757000,2062A0030,2062,471500.0,6757500.0,14.4738579,60.9515034,44,13
4710006758000,2062A0030,2062,471500.0,6758499.997,14.4737096,60.960481,88,21
4710006759000,2062A0030,2062,471500.0,6759499.998,14.4735613,60.9694586,3,0
4710006763000,2062C1060,2062,471500.0,6763499.999,14.4729669,61.0053688,8,3
4710006764000,2062C1060,2062,471500.0,6764500.001,14.4728181,61.0143463,231,60
4710006765000,2062C1080,2062,471500.0,6765500.002,14.4726692,61.0233238,78,26
4710006766000,2062C1080,2062,471500.0,6766499.998,14.4725201,61.0323013,15,0
4710006773000,2062B2010,2062,471500.0,6773499.999,14.4714743,61.0951434,12,0
4710006774000,2062B2010,2062,471500.0,6774500.0,14.4713245,61.1041208,127,30
4710006775000,2062B2010,2062,471500.0,6775500.002,14.4711746,61.1130981,224,74
4710006776000,2062B2010,2062,471500.0,6776500.003,14.4710246,61.1220755,279,63
4710006777000,2062B2010,2062,471500.0,6777499.999,14.4708745,61.1310529,74,19
4720006655000,2085A0020,2085,472499.998,6655500.002,14.5064349,60.035793,3,0
4720006656000,2085A0020,2085,472499.998,6656499.999,14.5063009,60.0447718,8,8
4720006657000,2085A0020,2085,472499.998,6657500.0,14.5061669,60.0537507,3,3
4720006692000,2021A0020,2021,472499.998,6692500.001,14.5014204,60.368003,3,0
4720006696000,2021A0020,2021,472499.998,6696499.997,14.5008712,60.4039166,7,0
4720006697000,2021A0020,2021,472499.998,6697499.998,14.5007337,60.412895,7,10
4720006699000,2021A0020,2021,472499.998,6699500.001,14.5004584,60.4308517,3,4
4720006700000,2021A0020,2021,472499.998,6700500.003,14.5003206,60.43983,9,6
4720006701000,2021A0020,2021,472499.998,6701499.999,14.5001827,60.4488083,43,14
4720006702000,2021A0020,2021,472499.998,6702500.001,14.5000447,60.4577866,93,27
4720006703000,2021A0020,2021,472499.998,6703500.002,14.4999067,60.4667649,38,3
4720006704000,2021A0020,2021,472499.998,6704499.998,14.4997685,60.4757432,7,4
4720006753000,2062A0010,2062,472499.998,6753500.0,14.4928893,60.9156637,128,41
4720006754000,2062A0030,2062,472499.998,6754500.001,14.4927467,60.9246413,5,0
4720006755000,2062A0030,2062,472499.998,6755499.998,14.4926039,60.933619,8,3
4720006757000,2062A0030,2062,472499.998,6757500.0,14.4923181,60.9515743,15,3
4720006758000,2062A0030,2062,472499.998,6758499.997,14.492175,60.9605518,6,0
4720006762000,2062C1060,2062,472499.998,6762500.003,14.4916019,60.9964622,15,7
4720006763000,2062C1060,2062,472499.998,6763499.999,14.4914584,61.0054397,23,10
4720006764000,2062C1060,2062,472499.998,6764500.001,14.4913148,61.0144173,87,15
4720006765000,2062C1080,2062,472499.998,6765500.002,14.4911711,61.0233948,100,27
4720006766000,2062C1080,2062,472499.998,6766499.998,14.4910273,61.0323723,197,59
4720006768000,2062A0030,2062,472499.998,6768500.001,14.4907394,61.0503273,15,0
4720006769000,2062B2010,2062,472499.998,6769499.998,14.4905954,61.0593048,48,8
4720006770000,2062B2010,2062,472499.998,6770499.999,14.4904512,61.0682823,187,51
4720006771000,2062B2010,2062,472499.998,6771500.001,14.4903069,61.0772597,134,36
4720006772000,2062B2010,2062,472499.998,6772499.997,14.4901626,61.0862371,45,19
4720006773000,2062A0030,2062,472499.998,6773499.999,14.4900181,61.0952146,16,0
4720006774000,2062B2010,2062,472499.998,6774500.0,14.4898736,61.104192,51,13
4720006775000,2062B2010,2062,472499.998,6775500.002,14.4897289,61.1131694,28,9
4720006776000,2062B2010,2062,472499.998,6776500.003,14.4895842,61.1221468,64,33
4720006777000,2062A0030,2062,472499.998,6777499.999,14.4894394,61.1311242,22,11
4730006656000,2085A0020,2085,473500.0,6656499.999,14.5242529,60.0448377,3,6
4730006688000,2021A0020,2021,473500.0,6688500.0,14.5200778,60.3321558,6,3
4730006689000,2021A0020,2021,473500.0,6689500.002,14.5199459,60.3411343,4,3
4730006699000,2021A0020,2021,473500.0,6699500.001,14.5186228,60.4309185,7,0
4730006701000,2021A0020,2021,473500.0,6701499.999,14.5183571,60.4488752,48,15
4730006702000,2021A0020,2021,473500.0,6702500.001,14.5182242,60.4578535,16,3
4730006753000,2062A0010,2062,473500.0,6753500.0,14.511329,60.9157319,12,3
4730006754000,2062A0010,2062,473500.0,6754500.001,14.5111915,60.9247096,4,0
4730006755000,2062A0030,2062,473500.0,6755499.998,14.5110539,60.9336872,18,6
4730006761000,2062C1020,2062,473500.0,6761500.001,14.5102266,60.987553,178,46
4730006762000,2062C1020,2062,473500.0,6762500.003,14.5100884,60.9965306,337,41
4730006763000,2062C1060,2062,473500.0,6763499.999,14.5099501,61.0055082,472,112
4730006764000,2062C1060,2062,473500.0,6764500.001,14.5098117,61.0144857,94,28
4730006765000,2062C1080,2062,473500.0,6765500.002,14.5096732,61.0234633,239,64
4730006766000,2062C1080,2062,473500.0,6766499.998,14.5095346,61.0324408,65,17
4730006767000,2062C1080,2062,473500.0,6767500.0,14.509396,61.0414184,6,4
4730006768000,2062C1080,2062,473500.0,6768500.001,14.5092572,61.0503959,3,0
4730006771000,2062A0030,2062,473500.0,6771500.001,14.5088404,61.0773284,15,0
4730006772000,2062A0030,2062,473500.0,6772499.997,14.5087013,61.0863058,8,0
4730006775000,2062A0030,2062,473500.0,6775500.002,14.5082835,61.1132382,3,0
4740006661000,2085A0020,2085,474500.003,6661500.001,14.5415826,60.0897955,3,0
4740006687000,2021A0020,2021,474500.003,6687499.999,14.5383142,60.3232414,11,0
4740006688000,2021A0020,2021,474500.003,6688500.0,14.5381874,60.3322199,26,17
4740006694000,2021A0020,2021,474500.003,6694499.999,14.5374249,60.3860908,3,3
4740006701000,2021A0020,2021,474500.003,6701499.999,14.5365317,60.4489396,31,11
4740006742000,2062A0010,2062,474500.003,6742499.999,14.5312183,60.8170419,3,0
4740006749000,2062A0010,2062,474500.003,6749499.999,14.530297,60.8798865,10,3
4740006750000,2062A0010,2062,474500.003,6750500.0,14.5301651,60.8888643,25,12
4740006755000,2062A0030,2062,474500.003,6755499.998,14.529504,60.9337529,24,11
4740006758000,2062C1020,2062,474500.003,6758499.997,14.5291063,60.9606859,29,7
4740006759000,2062C1020,2062,474500.003,6759499.998,14.5289736,60.9696636,145,45
4740006761000,2062C1020,2062,474500.003,6761500.001,14.5287079,60.9876189,146,41
4740006762000,2062C1060,2062,474500.003,6762500.003,14.5285749,60.9965965,1196,314
4740006763000,2062C1050,2062,474500.003,6763499.999,14.5284418,61.0055741,1562,556
4740006764000,2062C1080,2062,474500.003,6764500.001,14.5283086,61.0145517,197,60
4740006765000,2062C1080,2062,474500.003,6765500.002,14.5281754,61.0235293,460,119
4740006766000,2062C1080,2062,474500.003,6766499.998,14.5280421,61.0325068,449,136
4740006767000,2062C1080,2062,474500.003,6767500.0,14.5279086,61.0414844,54,12
4740006768000,2062C1080,2062,474500.003,6768500.001,14.5277751,61.0504619,15,10
4740006777000,2062A0030,2062,474500.003,6777499.999,14.5265696,61.1312592,4,6
4740006784000,2034A0010,2034,474500.003,6784500.0,14.525627,61.1941009,20,7
4750006701000,2021A0020,2021,475500.001,6701499.999,14.5547062,60.4490016,7,0
4750006749000,2062A0010,2062,475500.001,6749499.999,14.548716,60.8799496,62,21
4750006750000,2062A0010,2062,475500.001,6750500.0,14.5485892,60.8889274,144,47
4750006751000,2062A0010,2062,475500.001,6751500.002,14.5484624,60.8979051,18,10
4750006755000,2062A0030,2062,475500.001,6755499.998,14.5479541,60.9338161,4,0
4750006757000,2062A0030,2062,475500.001,6757500.0,14.5476995,60.9517715,6,6
4750006758000,2062C1020,2062,475500.001,6758499.997,14.547572,60.9607492,18,0
4750006759000,2062C1020,2062,475500.001,6759499.998,14.5474445,60.9697268,123,45
4750006760000,2062C1020,2062,475500.001,6760500.0,14.5473169,60.9787045,10,0
4750006761000,2062C1030,2062,475500.001,6761500.001,14.5471892,60.9876822,819,197
4750006762000,2062C1030,2062,475500.001,6762500.003,14.5470614,60.9966598,930,300
4750006763000,2062C1050,2062,475500.001,6763499.999,14.5469336,61.0056374,543,173
4750006764000,2062C1080,2062,475500.001,6764500.001,14.5468056,61.0146151,335,72
4750006765000,2062C1080,2062,475500.001,6765500.002,14.5466776,61.0235927,52,16
4750006766000,2062C1080,2062,475500.001,6766499.998,14.5465495,61.0325702,24,11
4750006777000,2034A0010,2034,475500.001,6777499.999,14.5451348,61.1313229,7,3
4750006784000,2034A0010,2034,475500.001,6784500.0,14.5442292,61.1941647,6,0
4750006786000,2034A0010,2034,475500.001,6786499.998,14.5439697,61.2121194,5,8
4750006787000,2034A0010,2034,475500.001,6787499.999,14.5438398,61.2210968,4,0
4760006701000,2021A0020,2021,476499.999,6701499.999,14.5728808,60.449061,5,0
4760006742000,2062A0010,2062,476499.999,6742499.999,14.5679842,60.8171651,5,3
4760006749000,2062A0010,2062,476499.999,6749499.999,14.5671351,60.8800101,18,5
4760006750000,2062A0010,2062,476499.999,6750500.0,14.5670135,60.8889879,5,0
4760006753000,2062A0010,2062,476499.999,6753500.0,14.5666482,60.9159212,4,0
4760006756000,2062A0010,2062,476499.999,6756499.999,14.5662822,60.9428545,3,0
4760006760000,2062C1030,2062,476499.999,6760500.0,14.5657931,60.9787653,7,10
4760006761000,2062C1030,2062,476499.999,6761500.001,14.5656706,60.987743,7,3
4760006763000,2062C1050,2062,476499.999,6763499.999,14.5654254,61.0056983,228,65
4760006764000,2062C1050,2062,476499.999,6764500.001,14.5653027,61.0146759,325,81
4760006786000,2034A0010,2034,476499.999,6786499.998,14.5625825,61.2121808,4,7
4770006746000,2062A0010,2062,477499.998,6746499.999,14.5859031,60.8531345,5,0
4770006748000,2062A0010,2062,477499.998,6748500.002,14.5856706,60.8710903,3,3
4770006749000,2062A0010,2062,477499.998,6749499.999,14.5855543,60.8800681,5,3
4770006751000,2062A0010,2062,477499.998,6751500.002,14.5853213,60.8980237,18,17
4770006755000,2062A0010,2062,477499.998,6755499.998,14.5848546,60.9339348,7,3
4770006762000,2062C1040,2062,477499.998,6762500.003,14.5840347,60.9967789,14,7
4770006763000,2062C1040,2062,477499.998,6763499.999,14.5839173,61.0057565,938,275
4770006764000,2062C1070,2062,477499.998,6764500.001,14.5837998,61.0147342,651,133
4770006765000,2062C1070,2062,477499.998,6765500.002,14.5836822,61.0237119,112,42
4770006766000,2062C1070,2062,477499.998,6766499.998,14.5835646,61.0326895,22,6
4770006767000,2062A0020,2062,477499.998,6767500.0,14.5834469,61.0416671,36,17
4770006768000,2062A0020,2062,477499.998,6768500.001,14.583329,61.0506447,76,16
4770006769000,2062A0020,2062,477499.998,6769499.998,14.5832112,61.0596223,16,4
4770006777000,2034C1040,2034,477499.998,6777499.999,14.5822653,61.1314426,76,23
4770006778000,2034C1040,2034,477499.998,6778500.001,14.5821468,61.1404201,20,3
4780006653000,2085A0020,2085,478500.0,6653499.999,14.6143279,60.0181931,8,3
4780006654000,2085A0020,2085,478500.0,6654500.001,14.6142233,60.0271722,3,0
4780006670000,2085A0020,2085,478500.0,6670499.999,14.6125403,60.1708349,18,13
4780006683000,2021A0020,2021,478500.0,6683500.003,14.6111603,60.2875586,3,0
4780006752000,2062A0010,2062,478500.0,6752499.998,14.6036396,60.907057,109,33
4780006753000,2062A0010,2062,478500.0,6753500.0,14.6035281,60.9160349,175,55
4780006754000,2062A0010,2062,478500.0,6754500.001,14.6034166,60.9250127,88,25
4780006755000,2062A0010,2062,478500.0,6755499.998,14.603305,60.9339904,37,4
4780006761000,2062C1010,2062,478500.0,6761500.001,14.6026337,60.9878569,4,0
4780006763000,2062C1040,2062,478500.0,6763499.999,14.6024094,61.0058123,200,49
4780006764000,2062C1070,2062,478500.0,6764500.001,14.6022971,61.01479,851,158
4780006767000,2062A0020,2062,478500.0,6767500.0,14.6019598,61.0417229,60,17
4780006768000,2062A0020,2062,478500.0,6768500.001,14.6018473,61.0507006,184,41
4780006769000,2062A0020,2062,478500.0,6769499.998,14.6017346,61.0596782,42,15
4780006770000,2034C1010,2034,478500.0,6770499.999,14.6016219,61.0686558,8,3
4780006771000,2034C1010,2034,478500.0,6771500.001,14.6015091,61.0776334,62,25
4780006772000,2034C1010,2034,478500.0,6772499.997,14.6013962,61.0866109,3,0
4780006773000,2034C1010,2034,478500.0,6773499.999,14.6012833,61.0955885,12,3
4780006775000,2034C1020,2034,478500.0,6775500.002,14.6010572,61.1135436,13,3
4780006776000,2034C1020,2034,478500.0,6776500.003,14.6009441,61.1225212,520,156
4780006777000,2034C1040,2034,478500.0,6777499.999,14.6008308,61.1314987,296,80
4780006778000,2034C1040,2034,478500.0,6778500.001,14.6007175,61.1404762,109,31
4780006779000,2034C1040,2034,478500.0,6779500.002,14.6006041,61.1494537,41,3
4790006654000,2085A0020,2085,479500.002,6654500.001,14.632166,60.0272233,3,0
4790006675000,2085A0030,2085,479500.002,6675500.001,14.6300565,60.2157804,3,0
4790006682000,2021A0020,2021,479500.002,6682500.001,14.629347,60.2786316,5,0
4790006745000,2062A0010,2062,479500.002,6745500.003,14.6228167,60.844265,3,0
4790006746000,2062A0010,2062,479500.002,6746499.999,14.6227108,60.8532428,4,0
4790006750000,2062A0010,2062,479500.002,6750500.0,14.6222869,60.8891544,4,0
4790006751000,2062A0010,2062,479500.002,6751500.002,14.6221808,60.8981322,43,6
4790006752000,2062A0010,2062,479500.002,6752499.998,14.6220745,60.9071101,143,39
4790006753000,2062A0010,2062,479500.002,6753500.0,14.6219683,60.9160879,324,133
4790006754000,2062A0010,2062,479500.002,6754500.001,14.6218619,60.9250657,116,34
4790006755000,2062A0010,2062,479500.002,6755499.998,14.6217555,60.9340435,33,9
4790006759000,2062C1010,2062,479500.002,6759499.998,14.621329,60.9699546,8,6
4790006760000,2062C1010,2062,479500.002,6760500.0,14.6212223,60.9789324,28,13
4790006761000,2062C1010,2062,479500.002,6761500.001,14.6211154,60.9879101,10,6
4790006762000,2062C1010,2062,479500.002,6762500.003,14.6210085,60.9968879,241,52
4790006763000,2062C1010,2062,479500.002,6763499.999,14.6209015,61.0058655,364,109
4790006766000,2062A0020,2062,479500.002,6766499.998,14.6205801,61.0327986,6,0
4790006767000,2062A0020,2062,479500.002,6767500.0,14.6204729,61.0417762,27,6
4790006770000,2034C1010,2034,479500.002,6770499.999,14.6201507,61.0687091,13,11
4790006771000,2034C1010,2034,479500.002,6771500.001,14.6200431,61.0776868,76,17
4790006772000,2034C1010,2034,479500.002,6772499.997,14.6199355,61.0866643,86,29
4790006773000,2034C1010,2034,479500.002,6773499.999,14.6198278,61.0956419,41,10
4790006774000,2034C1020,2034,479500.002,6774500.0,14.6197201,61.1046195,20,0
4790006775000,2034C1020,2034,479500.002,6775500.002,14.6196122,61.1135971,156,50
4790006776000,2034C1020,2034,479500.002,6776500.003,14.6195043,61.1225747,1316,360
4790006777000,2034C1020,2034,479500.002,6777499.999,14.6193964,61.1315522,108,21
4790006778000,2034C1040,2034,479500.002,6778500.001,14.6192883,61.1405297,33,6
4790006779000,2034C1040,2034,479500.002,6779500.002,14.6191802,61.1495072,154,38
4790006780000,2034C1040,2034,479500.002,6780499.999,14.619072,61.1584847,15,6
4790006781000,2034A0010,2034,479500.002,6781500.0,14.6189638,61.1674622,28,6
4790006782000,2034A0010,2034,479500.002,6782500.002,14.6188555,61.1764397,3,3
4790006784000,2034A0010,2034,479500.002,6784500.0,14.6186386,61.1943946,24,7
4790006785000,2034A0010,2034,479500.002,6785500.001,14.6185301,61.2033721,11,6
4800006656000,2085A0020,2085,480500.001,6656499.999,14.6499188,60.0452301,3,3
4800006678000,2085A0030,2085,480500.001,6678500.001,14.6478132,60.2427659,5,0
4800006745000,2062A0010,2062,480500.001,6745500.003,14.6412154,60.8443153,3,0
4800006751000,2062A0010,2062,480500.001,6751500.002,14.6406105,60.8981827,34,6
4800006752000,2062A0010,2062,480500.001,6752499.998,14.6405095,60.9071605,21,13
4800006753000,2062A0010,2062,480500.001,6753500.0,14.6404084,60.9161384,10,0
4800006757000,2062C1010,2062,480500.001,6757500.0,14.6400033,60.9520497,245,82
4800006758000,2062C1010,2062,480500.001,6758499.997,14.6399018,60.9610274,284,86
4800006759000,2062C1010,2062,480500.001,6759499.998,14.6398003,60.9700052,92,23
4800006760000,2062C1010,2062,480500.001,6760500.0,14.6396988,60.978983,5,3
4800006762000,2062C1010,2062,480500.001,6762500.003,14.6394954,60.9969385,311,89
4800006763000,2062C1010,2062,480500.001,6763499.999,14.6393937,61.0059162,22,3
4800006766000,2062A0020,2062,480500.001,6766499.998,14.639088,61.0328493,116,46
4800006769000,2034A0010,2034,480500.001,6769499.998,14.6387817,61.0597823,37,12
4800006771000,2034C1010,2034,480500.001,6771500.001,14.6385771,61.0777376,17,9
4800006772000,2034C1010,2034,480500.001,6772499.997,14.6384748,61.0867152,194,46
4800006773000,2034C1010,2034,480500.001,6773499.999,14.6383723,61.0956928,165,46
4800006774000,2034C1030,2034,480500.001,6774500.0,14.6382698,61.1046704,389,125
4800006775000,2034C1030,2034,480500.001,6775500.002,14.6381673,61.113648,590,152
4800006776000,2034C1030,2034,480500.001,6776500.003,14.6380646,61.1226256,220,67
4800006777000,2034C1030,2034,480500.001,6777499.999,14.6379619,61.1316031,143,47
4800006778000,2034C1020,2034,480500.001,6778500.001,14.6378592,61.1405807,66,26
4800006779000,2034C1040,2034,480500.001,6779500.002,14.6377563,61.1495582,61,12
4800006780000,2034C1040,2034,480500.001,6780499.999,14.6376534,61.1585357,19,0
4800006781000,2034A0010,2034,480500.001,6781500.0,14.6375505,61.1675132,3,0
4810006661000,2085A0030,2085,481499.999,6661500.001,14.6674197,60.0901715,3,3
4810006671000,2085A0030,2085,481499.999,6671500.0,14.6665123,60.1799608,3,0
4810006752000,2062A0010,2062,481499.999,6752499.998,14.6589445,60.9072085,30,15
4810006755000,2062C1010,2062,481499.999,6755499.998,14.6586565,60.9341421,5,3
4810006756000,2062C1010,2062,481499.999,6756499.999,14.6585604,60.9431199,23,6
4810006757000,2062C1010,2062,481499.999,6757500.0,14.6584642,60.9520977,11,0
4810006758000,2062C1010,2062,481499.999,6758499.997,14.658368,60.9610755,76,13
4810006759000,2062C1010,2062,481499.999,6759499.998,14.6582717,60.9700533,6,0
4810006766000,2062A0020,2062,481499.999,6766499.998,14.6575958,61.0328975,17,10
4810006767000,2062A0020,2062,481499.999,6767500.0,14.657499,61.0418752,67,20
4810006768000,2062A0020,2062,481499.999,6768500.001,14.6574022,61.0508529,79,12
4810006769000,2034A0010,2034,481499.999,6769499.998,14.6573052,61.0598306,26,6
4810006770000,2034A0010,2034,481499.999,6770499.999,14.6572083,61.0688082,4,6
4810006771000,2034C1010,2034,481499.999,6771500.001,14.6571112,61.0777859,20,12
4810006772000,2034C1010,2034,481499.999,6772499.997,14.6570141,61.0867635,99,34
4810006773000,2034C1010,2034,481499.999,6773499.999,14.6569169,61.0957412,78,17
4810006774000,2034C1010,2034,481499.999,6774500.0,14.6568197,61.1047188,36,13
4810006775000,2034C1010,2034,481499.999,6775500.002,14.6567224,61.1136964,113,32
4810006776000,2034C1010,2034,481499.999,6776500.003,14.656625,61.122674,56,15
4810006777000,2034C1010,2034,481499.999,6777499.999,14.6565275,61.1316515,64,19
4810006778000,2034C1030,2034,481499.999,6778500.001,14.65643,61.1406291,18,10
4810006779000,2034C1030,2034,481499.999,6779500.002,14.6563325,61.1496067,15,9
4810006780000,2034A0010,2034,481499.999,6780499.999,14.6562349,61.1585842,3,3
4820006661000,2085A0030,2085,482499.997,6661500.001,14.6853967,60.0902155,7,0
4820006702000,2026A0010,2026,482499.997,6702500.001,14.6818424,60.4583443,34,17
4820006703000,2026A0010,2026,482499.997,6703500.002,14.6817545,60.4673228,60,21
4820006772000,2034C1010,2034,482499.997,6772499.997,14.6755535,61.0868093,22,3
4820006773000,2034C1010,2034,482499.997,6773499.999,14.6754615,61.0957869,9,3
4820006776000,2034C1010,2034,482499.997,6776500.003,14.6751854,61.1227198,13,4
4820006777000,2034A0010,2034,482499.997,6777499.999,14.6750932,61.1316974,182,65
4820006779000,2034A0010,2034,482499.997,6779500.002,14.6749087,61.1496526,4,3
4830006664000,2085A0030,2085,483500.0,6664500.0,14.7031315,60.117194,3,0
4830006683000,2085A0030,2085,483500.0,6683500.003,14.7015864,60.2877925,3,3
4830006702000,2026A0010,2026,483500.0,6702500.001,14.7000226,60.4583864,64,27
4830006703000,2026A0010,2026,483500.0,6703500.002,14.6999397,60.4673649,84,25
4830006739000,2029A0010,2029,483500.0,6739499.999,14.6969218,60.7905831,4,0
4830006772000,2034A0010,2034,483500.0,6772499.997,14.694093,61.0868525,4,0
4830006773000,2034A0010,2034,483500.0,6773499.999,14.6940063,61.0958302,11,6
4830006777000,2034A0010,2034,483500.0,6777499.999,14.6936591,61.1317407,37,3
4830006780000,2034A0010,2034,483500.0,6780499.999,14.693398,61.1586734,6,6
4830006783000,2034A0010,2034,483500.0,6783499.998,14.6931364,61.1856061,3,3
4840006656000,2085A0030,2085,484500.002,6656499.999,14.7217292,60.0454008,5,0
4840006660000,2085A0030,2085,484500.002,6660499.999,14.7214266,60.081317,3,6
4840006672000,2085A0030,2085,484500.002,6672500.002,14.7205143,60.1890647,3,3
4840006681000,2085A0030,2085,484500.002,6681500.0,14.7198255,60.2698743,12,0
4840006682000,2085A0030,2085,484500.002,6682500.001,14.7197487,60.2788531,3,0
4840006701000,2026A0010,2026,484500.002,6701499.999,14.7182806,60.4494475,72,14
4840006702000,2026A0010,2026,484500.002,6702500.001,14.7182028,60.4584261,204,63
4840006703000,2026A0010,2026,484500.002,6703500.002,14.718125,60.4674046,22,7
4840006708000,2026A0010,2026,484500.002,6708499.999,14.7177351,60.512297,3,3
4840006733000,2029A0010,2029,484500.002,6733500.001,14.7157671,60.7367546,15,0
4840006738000,2029A0010,2029,484500.002,6738499.998,14.7153696,60.7816452,9,6
4840006756000,2062A0020,2062,484500.002,6756499.999,14.7139281,60.9432488,13,0
4840006757000,2062A0020,2062,484500.002,6757500.0,14.7138476,60.9522267,18,6
4840006758000,2062A0020,2062,484500.002,6758499.997,14.7137669,60.9612045,23,14
4840006777000,2034A0010,2034,484500.002,6777499.999,14.7122249,61.1317815,27,3
4840006778000,2034A0010,2034,484500.002,6778500.001,14.7121432,61.1407591,3,0
4840006781000,2034A0010,2034,484500.002,6781500.0,14.7118979,61.1676918,22,11
4840006782000,2034A0010,2034,484500.002,6782500.002,14.711816,61.1766694,10,4
4840006786000,2034A0010,2034,484500.002,6786499.998,14.7114878,61.2125795,15,7
4850006651000,2085A0030,2085,485500.0,6651500.001,14.7400347,60.0005417,3,0
4850006656000,2085A0030,2085,485500.0,6656499.999,14.7396819,60.0454373,3,3
4850006665000,2085A0030,2085,485500.0,6665500.002,14.739044,60.1262488,3,3
4850006678000,2085A0030,2085,485500.0,6678500.001,14.7381162,60.2429747,4,0
4850006680000,2085A0030,2085,485500.0,6680499.999,14.7379728,60.2609324,5,3
4850006681000,2085A0030,2085,485500.0,6681500.0,14.737901,60.2699112,4,0
4850006694000,2026A0010,2026,485500.0,6694499.999,14.7369637,60.3866345,3,3
4850006701000,2026A0010,2026,485500.0,6701499.999,14.7364558,60.4494847,64,17
4850006702000,2026A0010,2026,485500.0,6702500.001,14.736383,60.4584633,94,37
4850006734000,2029A0010,2029,485500.0,6734500.002,14.7340301,60.7457704,10,8
4850006736000,2029A0010,2029,485500.0,6736500.0,14.7338815,60.7637266,3,3
4850006755000,2062A0020,2062,485500.0,6755499.998,14.7324594,60.9343088,5,6
4850006778000,2034A0010,2034,485500.0,6778500.001,14.7307144,61.1407973,3,0
4850006779000,2034A0010,2034,485500.0,6779500.002,14.7306379,61.1497749,17,6
4850006782000,2034A0010,2034,485500.0,6782500.002,14.7304082,61.1767077,25,0
4850006783000,2034A0010,2034,485500.0,6783499.998,14.7303315,61.1856852,11,3
4860006671000,2085A0030,2085,486499.999,6671500.0,14.756643,60.1801569,15,3
4860006672000,2085A0030,2085,486499.999,6672500.002,14.7565765,60.1891358,3,0
4860006686000,2026A0010,2026,486499.999,6686500.002,14.7556418,60.3148395,3,0
4860006701000,2026A0010,2026,486499.999,6701499.999,14.754631,60.4495194,3,0
4860006702000,2026A0010,2026,486499.999,6702500.001,14.7545632,60.458498,30,16
4860006754000,2062A0020,2062,486499.999,6754500.001,14.7509804,60.9253663,11,3
4860006755000,2062A0020,2062,486499.999,6755499.998,14.7509103,60.9343442,3,3
4860006763000,2062A0020,2062,486499.999,6763499.999,14.7503479,61.0061671,3,0
4860006779000,2034A0010,2034,486499.999,6779500.002,14.7492143,61.1498106,28,10
4860006780000,2034A0010,2034,486499.999,6780499.999,14.7491431,61.1587882,18,9
4860006782000,2034A0010,2034,486499.999,6782500.002,14.7490005,61.1767434,3,0
4860006783000,2034A0010,2034,486499.999,6783499.998,14.7489291,61.185721,19,6
4860006817000,2034A0010,2034,486499.999,6817499.998,14.746474,61.4909515,3,3
4870006665000,2085A0030,2085,487499.997,6665500.002,14.7750376,60.1263148,6,3
4870006686000,2026A0010,2026,487499.997,6686500.002,14.7737422,60.3148716,8,0
4870006700000,2026A0010,2026,487499.997,6700500.003,14.7728689,60.440573,10,0
4870006701000,2026A0010,2026,487499.997,6701499.999,14.7728063,60.4495516,38,6
4870006705000,2026A0010,2026,487499.997,6705500.0,14.7725552,60.4854658,4,0
4870006708000,2026A0010,2026,487499.997,6708499.999,14.7723664,60.5124014,13,3
4870006709000,2026A0010,2026,487499.997,6709500.001,14.7723034,60.5213799,30,11
4870006738000,2029A0010,2029,487499.997,6738499.998,14.7704587,60.7817507,15,12
4870006754000,2062A0020,2062,487499.997,6754500.001,14.769426,60.9253992,7,0
4870006780000,2034A0010,2034,487499.997,6780499.999,14.7677249,61.1588214,68,8
4870006781000,2034A0010,2034,487499.997,6781500.0,14.7676589,61.167799,26,10
4870006782000,2034A0010,2034,487499.997,6782500.002,14.7675928,61.1767766,36,3
4870006783000,2034A0010,2034,487499.997,6783499.998,14.7675267,61.1857542,30,6
